pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
81,16,192,1,49,1
81,16,199,1,41,1
81,16,209,1,19,1
81,16,319,1,25,1
81,16,360,1,47,1
81,16,393,1,43,1
81,16,429,1,23,1
81,16,430,1,31,1
81,16,435,1,37,1
81,16,443,1,17,1
81,16,486,1,29,1
82,16,33,1,1,3
82,16,48,1,1,4
82,16,48,1,5,1
82,16,49,1,1,6
82,16,49,1,11,1
82,16,84,1,1,5
82,16,84,1,7,1
82,16,86,1,13,1
82,16,103,1,39,1
82,16,161,1,30,1
82,16,192,1,1,1
82,16,192,1,63,1
82,16,199,1,49,1
82,16,209,1,19,1
82,16,319,1,25,1
82,16,360,1,59,1
82,16,393,1,53,1
82,16,429,1,23,1
82,16,430,1,33,1
82,16,435,1,43,1
82,16,443,1,17,1
82,16,486,1,29,1
82,16,604,1,1,2
83,16,14,1,25,1
83,16,28,1,1,4
83,16,31,1,7,1
83,16,43,1,1,5
83,16,64,1,1,3
83,16,97,1,31,1
83,16,163,1,19,1
83,16,206,1,45,1
83,16,210,1,1,6
83,16,282,1,13,1
83,16,314,1,21,1
83,16,332,1,9,1
83,16,364,1,43,1
83,16,398,1,1,2
83,16,400,1,33,1
83,16,403,1,49,1
83,16,413,1,1,1
83,16,413,1,55,1
83,16,512,1,37,1
84,16,31,1,13,1
84,16,37,1,49,1
84,16,45,1,1,2
84,16,64,1,1,1
84,16,65,1,37,1
84,16,97,1,33,1
84,16,98,1,5,1
84,16,99,1,9,1
84,16,228,1,17,1
84,16,253,1,41,1
84,16,283,1,45,1
84,16,365,1,21,1
84,16,367,1,29,1
84,16,458,1,25,1
85,16,31,1,13,1
85,16,37,1,59,1
85,16,45,1,1,2
85,16,64,1,1,1
85,16,65,1,41,1
85,16,97,1,35,1
85,16,98,1,1,3
85,16,98,1,5,1
85,16,99,1,1,4
85,16,99,1,9,1
85,16,161,1,25,1
85,16,228,1,17,1
85,16,253,1,47,1
85,16,283,1,53,1
85,16,365,1,21,1
85,16,367,1,29,1
86,16,29,1,1,1
86,16,36,1,37,1
86,16,45,1,3,1
86,16,58,1,47,1
86,16,62,1,27,1
86,16,156,1,21,1
86,16,196,1,11,1
86,16,219,1,51,1
86,16,227,1,13,1
86,16,258,1,53,1
86,16,291,1,41,1
86,16,346,1,7,1
86,16,362,1,33,1
86,16,392,1,23,1
86,16,401,1,43,1
86,16,420,1,17,1
86,16,453,1,31,1
87,16,29,1,1,1
87,16,36,1,39,1
87,16,45,1,1,2
87,16,45,1,3,1
87,16,58,1,55,1
87,16,62,1,27,1
87,16,156,1,21,1
87,16,196,1,1,4
87,16,196,1,11,1
87,16,219,1,61,1
87,16,227,1,13,1
87,16,258,1,65,1
87,16,291,1,45,1
87,16,324,1,1,3
87,16,324,1,7,1
87,16,329,1,34,1
87,16,362,1,33,1
87,16,392,1,23,1
87,16,401,1,49,1
87,16,420,1,17,1
87,16,453,1,31,1
88,16,1,1,1,1
88,16,50,1,12,1
88,16,103,1,37,1
88,16,106,1,4,1
88,16,107,1,21,1
88,16,124,1,15,1
88,16,139,1,1,2
88,16,151,1,43,1
88,16,188,1,29,1
88,16,189,1,7,1
88,16,262,1,48,1
88,16,374,1,26,1
88,16,426,1,18,1
88,16,441,1,40,1
88,16,482,1,32,1
88,16,562,1,46,1
89,16,1,1,1,1
89,16,50,1,12,1
89,16,103,1,37,1
89,16,106,1,1,3
89,16,106,1,4,1
89,16,107,1,21,1
89,16,124,1,15,1
89,16,139,1,1,2
89,16,151,1,46,1
89,16,188,1,29,1
89,16,189,1,1,4
89,16,189,1,7,1
89,16,262,1,57,1
89,16,374,1,26,1
89,16,426,1,18,1
89,16,441,1,40,1
89,16,482,1,32,1
89,16,562,1,52,1
89,16,599,1,38,1
90,16,33,1,1,1
90,16,43,1,20,1
90,16,48,1,8,1
90,16,56,1,61,1
90,16,58,1,52,1
90,16,62,1,37,1
90,16,110,1,4,1
90,16,128,1,25,1
90,16,182,1,16,1
90,16,250,1,40,1
90,16,333,1,13,1
90,16,334,1,49,1
90,16,362,1,44,1
90,16,420,1,28,1
90,16,504,1,56,1
90,16,534,1,32,1
91,16,48,1,1,5
91,16,56,1,1,1
91,16,62,1,1,7
91,16,110,1,1,4
91,16,131,1,13,1
91,16,182,1,1,6
91,16,191,1,28,1
91,16,390,1,1,3
91,16,504,1,1,2
91,16,556,1,50,1
92,16,95,1,1,1
92,16,101,1,15,1
92,16,109,1,19,1
92,16,122,1,1,2
92,16,138,1,33,1
92,16,171,1,47,1
92,16,174,1,12,1
92,16,180,1,5,1
92,16,194,1,40,1
92,16,212,1,8,1
92,16,247,1,29,1
92,16,371,1,26,1
92,16,389,1,22,1
92,16,399,1,36,1
92,16,506,1,43,1
93,16,95,1,1,1
93,16,101,1,15,1
93,16,109,1,19,1
93,16,122,1,1,2
93,16,138,1,39,1
93,16,171,1,61,1
93,16,174,1,12,1
93,16,180,1,1,3
93,16,180,1,5,1
93,16,194,1,50,1
93,16,212,1,8,1
93,16,247,1,33,1
93,16,325,1,25,1
93,16,371,1,28,1
93,16,389,1,22,1
93,16,399,1,44,1
93,16,506,1,55,1
94,16,95,1,1,1
94,16,101,1,15,1
94,16,109,1,19,1
94,16,122,1,1,2
94,16,138,1,39,1
94,16,171,1,61,1
94,16,174,1,12,1
94,16,180,1,1,3
94,16,180,1,5,1
94,16,194,1,50,1
94,16,212,1,8,1
94,16,247,1,33,1
94,16,325,1,25,1
94,16,371,1,28,1
94,16,389,1,22,1
94,16,399,1,44,1
94,16,506,1,55,1
95,16,20,1,1,4
95,16,21,1,28,1
95,16,33,1,1,2
95,16,38,1,49,1
95,16,88,1,7,1
95,16,91,1,43,1
95,16,99,1,13,1
95,16,103,1,31,1
95,16,106,1,1,3
95,16,157,1,34,1
95,16,174,1,4,1
95,16,201,1,52,1
95,16,225,1,25,1
95,16,231,1,40,1
95,16,300,1,1,1
95,16,317,1,10,1
95,16,328,1,37,1
95,16,360,1,20,1
95,16,397,1,19,1
95,16,444,1,46,1
95,16,446,1,16,1
95,16,479,1,22,1
96,16,1,1,1,1
96,16,29,1,13,1
96,16,29,1,29,1
96,16,50,1,5,1
96,16,60,1,25,1
96,16,93,1,9,1
96,16,94,1,49,1
96,16,95,1,1,2
96,16,96,1,21,1
96,16,139,1,17,1
96,16,207,1,45,1
96,16,244,1,33,1
96,16,248,1,61,1
96,16,417,1,53,1
96,16,428,1,41,1
96,16,473,1,57,1
96,16,485,1,37,1
97,16,1,1,1,5
97,16,29,1,13,1
97,16,29,1,29,1
97,16,50,1,1,7
97,16,50,1,5,1
97,16,60,1,25,1
97,16,93,1,1,8
97,16,93,1,9,1
97,16,94,1,49,1
97,16,95,1,1,6
97,16,96,1,21,1
97,16,139,1,17,1
97,16,171,1,1,3
97,16,207,1,45,1
97,16,244,1,33,1
97,16,248,1,1,1
97,16,248,1,61,1
97,16,415,1,1,4
97,16,417,1,1,2
97,16,417,1,53,1
97,16,428,1,41,1
97,16,473,1,57,1
97,16,485,1,37,1
98,16,11,1,5,1
98,16,12,1,31,1
98,16,21,1,35,1
98,16,23,1,25,1
98,16,43,1,9,1
98,16,61,1,15,1
98,16,106,1,11,1
98,16,145,1,1,2
98,16,152,1,41,1
98,16,175,1,45,1
98,16,182,1,29,1
98,16,232,1,21,1
98,16,300,1,1,1
98,16,341,1,19,1
98,16,362,1,39,1
99,16,11,1,1,4
99,16,11,1,5,1
99,16,12,1,37,1
99,16,21,1,44,1
99,16,23,1,25,1
99,16,43,1,1,5
99,16,43,1,9,1
99,16,61,1,15,1
99,16,106,1,11,1
99,16,145,1,1,3
99,16,152,1,56,1
99,16,175,1,63,1
99,16,182,1,32,1
99,16,232,1,21,1
99,16,300,1,1,2
99,16,341,1,19,1
99,16,362,1,51,1
99,16,469,1,1,1
100,16,33,1,1,2
100,16,49,1,4,1
100,16,103,1,13,1
100,16,113,1,29,1
100,16,120,1,26,1
100,16,129,1,20,1
100,16,153,1,41,1
100,16,205,1,11,1
100,16,209,1,9,1
100,16,243,1,48,1
100,16,268,1,1,1
100,16,360,1,46,1
100,16,393,1,34,1
100,16,435,1,37,1
100,16,451,1,16,1
100,16,486,1,22,1
100,16,598,1,6,1
101,16,33,1,1,3
101,16,49,1,1,4
101,16,49,1,4,1
101,16,103,1,13,1
101,16,113,1,29,1
101,16,120,1,26,1
101,16,129,1,20,1
101,16,153,1,47,1
101,16,205,1,11,1
101,16,209,1,1,5
101,16,209,1,9,1
101,16,243,1,58,1
101,16,268,1,1,2
101,16,360,1,54,1
101,16,393,1,36,1
101,16,435,1,41,1
101,16,451,1,16,1
101,16,486,1,22,1
101,16,598,1,6,1
101,16,602,1,1,1
102,16,73,1,11,1
102,16,76,1,43,1
102,16,77,1,21,1
102,16,78,1,19,1
102,16,79,1,23,1
102,16,93,1,27,1
102,16,95,1,1,3
102,16,115,1,7,1
102,16,140,1,1,1
102,16,253,1,1,2
102,16,326,1,47,1
102,16,331,1,17,1
102,16,363,1,37,1
102,16,388,1,33,1
102,16,516,1,50,1
103,16,23,1,1,5
103,16,93,1,1,4
103,16,95,1,1,3
103,16,121,1,27,1
103,16,140,1,1,2
103,16,402,1,1,1
103,16,437,1,47,1
103,16,452,1,37,1
103,16,473,1,17,1
104,16,29,1,11,1
104,16,37,1,31,1
104,16,38,1,43,1
104,16,39,1,3,1
104,16,43,1,13,1
104,16,45,1,1,1
104,16,99,1,23,1
104,16,116,1,17,1
104,16,125,1,7,1
104,16,155,1,21,1
104,16,198,1,37,1
104,16,206,1,27,1
104,16,283,1,41,1
104,16,374,1,33,1
104,16,514,1,47,1
105,16,29,1,1,4
105,16,29,1,11,1
105,16,37,1,33,1
105,16,38,1,53,1
105,16,39,1,1,2
105,16,39,1,3,1
105,16,43,1,13,1
105,16,45,1,1,1
105,16,99,1,23,1
105,16,116,1,17,1
105,16,125,1,1,3
105,16,125,1,7,1
105,16,155,1,21,1
105,16,198,1,43,1
105,16,206,1,27,1
105,16,283,1,49,1
105,16,374,1,37,1
105,16,514,1,59,1
106,16,24,1,1,5
106,16,25,1,1,3
106,16,25,1,53,1
106,16,26,1,13,1
106,16,27,1,9,1
106,16,96,1,5,1
106,16,116,1,21,1
106,16,136,1,29,1
106,16,170,1,33,1
106,16,179,1,1,1
106,16,179,1,61,1
106,16,193,1,37,1
106,16,203,1,49,1
106,16,279,1,1,4
106,16,280,1,17,1
106,16,299,1,45,1
106,16,364,1,25,1
106,16,370,1,1,2
106,16,370,1,57,1
106,16,469,1,41,1
107,16,4,1,1,5
107,16,5,1,46,1
107,16,7,1,36,3
107,16,8,1,36,2
107,16,9,1,36,1
107,16,68,1,1,2
107,16,68,1,61,1
107,16,97,1,6,1
107,16,183,1,16,1
107,16,197,1,50,1
107,16,228,1,11,1
107,16,264,1,1,3
107,16,264,1,56,1
107,16,279,1,1,4
107,16,327,1,41,1
107,16,364,1,21,1
107,16,370,1,1,1
107,16,370,1,66,1
107,16,410,1,26,1
107,16,418,1,16,2
107,16,501,1,31,1
108,16,21,1,29,1
108,16,23,1,21,1
108,16,35,1,17,1
108,16,48,1,5,1
108,16,50,1,25,1
108,16,103,1,49,1
108,16,111,1,9,1
108,16,122,1,1,1
108,16,205,1,33,1
108,16,282,1,13,1
108,16,287,1,45,1
108,16,378,1,57,1
108,16,382,1,41,1
108,16,438,1,53,1
108,16,498,1,37,1
109,16,33,1,1,2
109,16,108,1,7,1
109,16,114,1,26,1
109,16,120,1,23,1
109,16,123,1,4,1
109,16,124,1,18,1
109,16,139,1,1,1
109,16,153,1,37,1
109,16,188,1,34,1
109,16,194,1,40,1
109,16,262,1,45,1
109,16,360,1,29,1
109,16,372,1,12,1
109,16,499,1,15,1
109,16,562,1,42,1
110,16,33,1,1,2
110,16,108,1,1,4
110,16,108,1,7,1
110,16,114,1,26,1
110,16,120,1,23,1
110,16,123,1,1,3
110,16,123,1,4,1
110,16,124,1,18,1
110,16,139,1,1,1
110,16,153,1,40,1
110,16,188,1,34,1
110,16,194,1,46,1
110,16,262,1,57,1
110,16,372,1,12,1
110,16,458,1,29,1
110,16,499,1,15,1
110,16,562,1,51,1
111,16,23,1,17,1
111,16,30,1,1,1
111,16,31,1,5,1
111,16,32,1,53,1
111,16,36,1,37,1
111,16,39,1,1,2
111,16,89,1,45,1
111,16,184,1,9,1
111,16,224,1,49,1
111,16,350,1,29,1
111,16,444,1,41,1
111,16,479,1,13,1
111,16,498,1,25,1
111,16,523,1,21,1
111,16,529,1,33,1
112,16,23,1,17,1
112,16,30,1,1,2
112,16,31,1,1,4
112,16,31,1,5,1
112,16,32,1,1,1
112,16,32,1,62,1
112,16,36,1,37,1
112,16,39,1,1,3
112,16,89,1,48,1
112,16,184,1,1,5
112,16,184,1,9,1
112,16,224,1,55,1
112,16,350,1,29,1
112,16,359,1,42,1
112,16,444,1,41,1
112,16,479,1,13,1
112,16,498,1,25,1
112,16,523,1,21,1
112,16,529,1,33,1
113,16,1,1,1,3
113,16,3,1,12,1
113,16,36,1,27,1
113,16,38,1,1,1
113,16,38,1,54,1
113,16,39,1,5,1
113,16,45,1,1,4
113,16,47,1,31,1
113,16,107,1,23,1
113,16,111,1,1,2
113,16,113,1,46,1
113,16,121,1,42,1
113,16,135,1,16,1
113,16,287,1,9,1
113,16,361,1,50,1
113,16,374,1,34,1
113,16,505,1,38,1
113,16,516,1,20,1
114,16,20,1,17,1
114,16,21,1,41,1
114,16,22,1,7,1
114,16,71,1,10,1
114,16,72,1,23,1
114,16,74,1,20,1
114,16,77,1,14,1
114,16,78,1,30,1
114,16,79,1,4,1
114,16,132,1,1,2
114,16,202,1,36,1
114,16,246,1,38,1
114,16,275,1,1,1
114,16,282,1,27,1
114,16,321,1,44,1
114,16,363,1,33,1
114,16,378,1,46,1
114,16,438,1,50,1
114,16,580,1,48,1
115,16,4,1,1,1
115,16,5,1,25,1
115,16,39,1,10,1
115,16,43,1,1,2
115,16,44,1,13,1
115,16,99,1,22,1
115,16,146,1,34,1
115,16,179,1,50,1
115,16,200,1,46,1
115,16,203,1,43,1
115,16,242,1,37,1
115,16,252,1,7,1
115,16,389,1,49,1
115,16,458,1,19,1
115,16,498,1,31,1
116,16,43,1,9,1
116,16,55,1,13,1
116,16,56,1,52,1
116,16,61,1,21,1
116,16,97,1,36,1
116,16,108,1,5,1
116,16,116,1,26,1
116,16,145,1,1,1
116,16,239,1,17,1
116,16,349,1,46,1
116,16,362,1,31,1
116,16,406,1,41,1
117,16,43,1,1,4
117,16,43,1,9,1
117,16,55,1,1,5
117,16,55,1,13,1
117,16,56,1,1,1
117,16,56,1,60,1
117,16,61,1,21,1
117,16,97,1,38,1
117,16,108,1,1,3
117,16,108,1,5,1
117,16,116,1,26,1
117,16,145,1,1,2
117,16,239,1,17,1
117,16,349,1,52,1
117,16,362,1,31,1
117,16,406,1,45,1
118,16,30,1,8,1
118,16,31,1,24,1
118,16,32,1,37,1
118,16,39,1,1,2
118,16,48,1,5,1
118,16,64,1,1,1
118,16,97,1,29,1
118,16,127,1,32,1
118,16,175,1,13,1
118,16,224,1,45,1
118,16,346,1,1,3
118,16,352,1,16,1
118,16,392,1,21,1
118,16,487,1,40,1
119,16,30,1,8,1
119,16,31,1,24,1
119,16,32,1,40,1
119,16,39,1,1,4
119,16,48,1,1,6
119,16,48,1,5,1
119,16,64,1,1,3
119,16,97,1,29,1
119,16,127,1,32,1
119,16,175,1,13,1
119,16,224,1,1,1
119,16,224,1,54,1
119,16,346,1,1,5
119,16,352,1,16,1
119,16,392,1,21,1
119,16,398,1,1,2
119,16,487,1,46,1
120,16,33,1,1,1
120,16,55,1,4,1
120,16,56,1,53,1
120,16,61,1,18,1
120,16,94,1,42,1
120,16,105,1,10,1
120,16,106,1,1,2
120,16,107,1,31,1
120,16,109,1,40,1
120,16,113,1,46,1
120,16,129,1,16,1
120,16,149,1,13,1
120,16,229,1,7,1
120,16,293,1,22,1
120,16,322,1,49,1
120,16,360,1,24,1
120,16,362,1,28,1
120,16,408,1,37,1
120,16,513,1,35,1
121,16,55,1,1,2
121,16,56,1,1,1
121,16,105,1,1,4
121,16,109,1,40,1
121,16,129,1,1,5
121,16,229,1,1,3
122,16,3,1,11,1
122,16,60,1,25,1
122,16,93,1,1,8
122,16,94,1,39,1
122,16,96,1,8,1
122,16,102,1,15,1
122,16,112,1,1,7
122,16,113,1,22,1
122,16,115,1,22,2
122,16,149,1,15,2
122,16,164,1,29,1
122,16,219,1,50,1
122,16,226,1,46,1
122,16,227,1,18,1
122,16,271,1,36,1
122,16,272,1,43,1
122,16,278,1,32,1
122,16,345,1,1,2
122,16,383,1,4,1
122,16,384,1,1,5
122,16,385,1,1,6
122,16,469,1,1,4
122,16,501,1,1,3
122,16,581,1,1,1
123,16,13,1,33,1
123,16,14,1,57,1
123,16,17,1,21,1
123,16,43,1,1,3
123,16,97,1,17,1
123,16,98,1,1,2
123,16,104,1,37,1
123,16,116,1,5,1
123,16,163,1,29,1
123,16,206,1,13,1
123,16,210,1,25,1
123,16,228,1,9,1
123,16,364,1,61,1
123,16,400,1,45,1
123,16,403,1,50,1
123,16,404,1,41,1
123,16,410,1,1,1
123,16,458,1,49,1
124,16,1,1,1,3
124,16,3,1,15,1
124,16,8,1,18,1
124,16,34,1,44,1
124,16,59,1,60,1
124,16,122,1,1,4
124,16,122,1,5,1
124,16,142,1,1,5
124,16,142,1,8,1
124,16,181,1,1,6
124,16,181,1,11,1
124,16,195,1,1,2
124,16,195,1,55,1
124,16,212,1,25,1
124,16,313,1,28,1
124,16,358,1,33,1
124,16,378,1,49,1
124,16,419,1,39,1
124,16,531,1,21,1
124,16,577,1,1,1
125,16,9,1,29,1
125,16,43,1,1,2
125,16,67,1,8,1
125,16,84,1,1,3
125,16,84,1,5,1
125,16,85,1,49,1
125,16,86,1,19,1
125,16,87,1,55,1
125,16,98,1,1,1
125,16,103,1,42,1
125,16,113,1,26,1
125,16,129,1,12,1
125,16,351,1,15,1
125,16,435,1,36,1
125,16,486,1,22,1
126,16,7,1,29,1
126,16,43,1,1,2
126,16,52,1,1,3
126,16,52,1,5,1
126,16,53,1,49,1
126,16,83,1,15,1
126,16,108,1,8,1
126,16,109,1,26,1
126,16,123,1,1,1
126,16,126,1,55,1
126,16,185,1,12,1
126,16,241,1,42,1
126,16,436,1,36,1
126,16,481,1,22,1
126,16,499,1,19,1
127,16,11,1,1,1
127,16,12,1,50,1
127,16,14,1,40,1
127,16,20,1,4,1
127,16,37,1,43,1
127,16,66,1,29,1
127,16,69,1,8,1
127,16,106,1,11,1
127,16,116,1,1,2
127,16,233,1,18,1
127,16,276,1,47,1
127,16,279,1,15,1
127,16,280,1,26,1
127,16,404,1,33,1
127,16,458,1,22,1
127,16,480,1,36,1
128,16,30,1,8,1
128,16,33,1,1,1
128,16,36,1,41,1
128,16,37,1,50,1
128,16,39,1,3,1
128,16,99,1,5,1
128,16,156,1,19,1
128,16,184,1,11,1
128,16,207,1,48,1
128,16,228,1,15,1
128,16,371,1,24,1
128,16,416,1,63,1
128,16,428,1,35,1
128,16,526,1,29,1
129,16,33,1,15,1
129,16,150,1,1,1
129,16,175,1,30,1
130,16,37,1,1,1
130,16,43,1,26,1
130,16,44,1,20,1
130,16,56,1,44,1
130,16,63,1,50,1
130,16,82,1,23,1
130,16,239,1,29,1
130,16,240,1,38,1
130,16,242,1,41,1
130,16,349,1,47,1
130,16,401,1,35,1
130,16,423,1,32,1
131,16,34,1,18,1
131,16,45,1,1,2
131,16,47,1,1,1
131,16,54,1,4,1
131,16,55,1,1,3
131,16,56,1,47,1
131,16,58,1,32,1
131,16,109,1,7,1
131,16,195,1,27,1
131,16,219,1,43,1
131,16,240,1,22,1
131,16,329,1,50,1
131,16,352,1,14,1
131,16,362,1,37,1
131,16,420,1,10,1
132,16,144,1,1,1
133,16,28,1,5,1
133,16,33,1,1,3
133,16,36,1,25,1
133,16,38,1,37,1
133,16,39,1,1,4
133,16,44,1,17,1
133,16,45,1,1,2
133,16,98,1,13,1
133,16,129,1,10,1
133,16,204,1,29,1
133,16,226,1,33,1
133,16,270,1,1,1
133,16,287,1,20,1
133,16,343,1,23,1
133,16,376,1,45,1
133,16,387,1,41,1
133,16,608,1,9,1
134,16,28,1,5,1
134,16,33,1,1,2
134,16,39,1,1,3
134,16,55,1,9,1
134,16,56,1,45,1
134,16,62,1,20,1
134,16,98,1,13,1
134,16,114,1,33,1
134,16,151,1,29,1
134,16,270,1,1,1
134,16,330,1,37,1
134,16,352,1,17,1
134,16,387,1,41,1
134,16,392,1,25,1
135,16,24,1,17,1
135,16,28,1,5,1
135,16,33,1,1,2
135,16,39,1,1,3
135,16,42,1,25,1
135,16,84,1,9,1
135,16,86,1,33,1
135,16,87,1,45,1
135,16,97,1,29,1
135,16,98,1,13,1
135,16,270,1,1,1
135,16,387,1,41,1
135,16,422,1,20,1
135,16,435,1,37,1
136,16,28,1,5,1
136,16,33,1,1,2
136,16,39,1,1,3
136,16,44,1,17,1
136,16,52,1,9,1
136,16,83,1,25,1
136,16,98,1,13,1
136,16,123,1,33,1
136,16,184,1,29,1
136,16,270,1,1,1
136,16,387,1,41,1
136,16,394,1,45,1
136,16,424,1,20,1
136,16,436,1,37,1
137,16,33,1,1,2
137,16,60,1,7,1
137,16,97,1,12,1
137,16,105,1,18,1
137,16,159,1,1,4
137,16,160,1,1,3
137,16,161,1,50,1
137,16,176,1,1,1
137,16,192,1,62,1
137,16,199,1,45,1
137,16,277,1,56,1
137,16,278,1,34,1
137,16,324,1,29,1
137,16,393,1,23,1
137,16,435,1,40,1
138,16,43,1,19,1
138,16,44,1,7,1
138,16,55,1,10,1
138,16,56,1,55,1
138,16,110,1,1,2
138,16,132,1,1,1
138,16,182,1,34,1
138,16,205,1,16,1
138,16,246,1,37,1
138,16,321,1,43,1
138,16,341,1,25,1
138,16,350,1,46,1
138,16,362,1,28,1
138,16,504,1,50,1
139,16,43,1,19,1
139,16,44,1,1,4
139,16,44,1,7,1
139,16,55,1,10,1
139,16,56,1,1,1
139,16,56,1,75,1
139,16,110,1,1,3
139,16,131,1,40,1
139,16,132,1,1,2
139,16,182,1,34,1
139,16,205,1,16,1
139,16,246,1,37,1
139,16,321,1,48,1
139,16,341,1,25,1
139,16,350,1,56,1
139,16,362,1,28,1
139,16,504,1,67,1
140,16,10,1,1,1
140,16,28,1,21,1
140,16,43,1,11,1
140,16,71,1,6,1
140,16,72,1,36,1
140,16,106,1,1,2
140,16,203,1,26,1
140,16,246,1,46,1
140,16,319,1,41,1
140,16,341,1,16,1
140,16,378,1,50,1
140,16,453,1,31,1
141,16,10,1,1,3
141,16,28,1,21,1
141,16,43,1,1,6
141,16,43,1,11,1
141,16,71,1,1,5
141,16,71,1,6,1
141,16,72,1,36,1
141,16,106,1,1,4
141,16,163,1,40,1
141,16,203,1,26,1
141,16,246,1,54,1
141,16,319,1,45,1
141,16,341,1,16,1
141,16,364,1,1,2
141,16,378,1,63,1
141,16,400,1,1,1
141,16,400,1,72,1
141,16,453,1,31,1
142,16,17,1,1,5
142,16,36,1,41,1
142,16,44,1,1,7
142,16,46,1,9,1
142,16,48,1,1,6
142,16,63,1,65,1
142,16,97,1,17,1
142,16,157,1,73,1
142,16,184,1,1,8
142,16,242,1,33,1
142,16,246,1,25,1
142,16,416,1,81,1
142,16,422,1,1,4
142,16,423,1,1,2
142,16,424,1,1,3
142,16,442,1,1,1
142,16,442,1,57,1
142,16,507,1,49,1
143,16,33,1,1,1
143,16,34,1,25,1
143,16,111,1,4,1
143,16,122,1,12,1
143,16,133,1,9,1
143,16,156,1,28,1
143,16,173,1,28,2
143,16,187,1,44,1
143,16,205,1,36,1
143,16,214,1,33,1
143,16,242,1,49,1
143,16,281,1,20,1
143,16,335,1,41,1
143,16,416,1,57,1
143,16,484,1,50,1
143,16,498,1,17,1
144,16,16,1,1,6
144,16,54,1,8,1
144,16,58,1,43,1
144,16,59,1,71,1
144,16,97,1,36,1
144,16,115,1,50,1
144,16,170,1,22,1
144,16,181,1,1,7
144,16,246,1,29,1
144,16,258,1,57,1
144,16,329,1,1,5
144,16,329,1,78,1
144,16,355,1,1,1
144,16,355,1,85,1
144,16,366,1,1,4
144,16,366,1,64,1
144,16,420,1,15,1
144,16,542,1,1,2
144,16,542,1,92,1
144,16,573,1,1,3
145,16,64,1,1,4
145,16,65,1,1,3
145,16,65,1,71,1
145,16,84,1,1,5
145,16,86,1,8,1
145,16,87,1,78,1
145,16,97,1,43,1
145,16,113,1,64,1
145,16,192,1,1,2
145,16,192,1,92,1
145,16,197,1,15,1
145,16,240,1,57,1
145,16,246,1,29,1
145,16,268,1,36,1
145,16,355,1,1,1
145,16,355,1,85,1
145,16,365,1,22,1
145,16,435,1,50,1
146,16,17,1,1,5
146,16,52,1,1,6
146,16,53,1,36,1
146,16,76,1,71,1
146,16,83,1,8,1
146,16,97,1,15,1
146,16,143,1,1,3
146,16,143,1,78,1
146,16,203,1,22,1
146,16,219,1,43,1
146,16,241,1,57,1
146,16,246,1,29,1
146,16,257,1,1,4
146,16,257,1,64,1
146,16,355,1,1,1
146,16,355,1,85,1
146,16,403,1,50,1
146,16,542,1,1,2
146,16,542,1,92,1
147,16,21,1,21,1
147,16,35,1,1,1
147,16,43,1,1,2
147,16,63,1,61,1
147,16,82,1,15,1
147,16,86,1,5,1
147,16,97,1,25,1
147,16,200,1,55,1
147,16,219,1,45,1
147,16,239,1,11,1
147,16,349,1,51,1
147,16,401,1,35,1
147,16,407,1,41,1
147,16,525,1,31,1
148,16,21,1,21,1
148,16,35,1,1,1
148,16,43,1,1,2
148,16,63,1,75,1
148,16,82,1,15,1
148,16,86,1,1,3
148,16,86,1,5,1
148,16,97,1,25,1
148,16,200,1,67,1
148,16,219,1,53,1
148,16,239,1,1,4
148,16,239,1,11,1
148,16,349,1,61,1
148,16,401,1,39,1
148,16,407,1,47,1
148,16,525,1,33,1
149,16,7,1,1,2
149,16,9,1,1,3
149,16,17,1,55,1
149,16,21,1,21,1
149,16,35,1,1,5
149,16,43,1,1,6
149,16,63,1,75,1
149,16,82,1,15,1
149,16,86,1,1,7
149,16,86,1,5,1
149,16,97,1,25,1
149,16,200,1,67,1
149,16,219,1,53,1
149,16,239,1,1,8
149,16,239,1,11,1
149,16,349,1,61,1
149,16,355,1,1,4
149,16,401,1,39,1
149,16,407,1,47,1
149,16,525,1,33,1
149,16,542,1,1,1
149,16,542,1,81,1
150,16,50,1,1,2
150,16,54,1,86,1
150,16,93,1,1,1
150,16,94,1,57,1
150,16,105,1,50,1
150,16,112,1,64,1
150,16,129,1,8,1
150,16,133,1,79,1
150,16,219,1,1,3
150,16,244,1,22,1
150,16,248,1,15,1
150,16,357,1,29,1
150,16,382,1,93,1
150,16,384,1,43,1
150,16,385,1,43,2
150,16,396,1,70,1
150,16,427,1,36,1
150,16,540,1,100,1
151,16,1,1,1,1
151,16,5,1,10,1
151,16,94,1,30,1
151,16,112,1,40,1
151,16,118,1,20,1
151,16,133,1,60,1
151,16,144,1,1,3
151,16,226,1,80,1
151,16,246,1,50,1
151,16,382,1,70,1
151,16,396,1,100,1
151,16,417,1,90,1
151,16,513,1,1,2
152,16,33,1,1,1
152,16,34,1,34,1
152,16,45,1,1,2
152,16,75,1,6,1
152,16,76,1,45,1
152,16,77,1,9,1
152,16,113,1,31,1
152,16,115,1,17,1
152,16,219,1,39,1
152,16,230,1,28,1
152,16,235,1,12,1
152,16,312,1,42,1
152,16,345,1,20,1
152,16,363,1,23,1
153,16,33,1,1,1
153,16,34,1,40,1
153,16,45,1,1,2
153,16,75,1,1,3
153,16,75,1,6,1
153,16,76,1,54,1
153,16,77,1,1,4
153,16,77,1,9,1
153,16,113,1,36,1
153,16,115,1,18,1
